,siteID,measurementType,storageType,year,month,day,magnification,n,order,phylum,genus,spp,url,idNum,flickrID
373,7,sus1a,f,2014,7,17,20x,1,null,null,null,Blue-green algae (cyanobacteria),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_9_01.bmp,9,20100383896
374,7,sus1a,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_6_02.bmp,6,19505680203
375,7,sus1a,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_3_03.bmp,3,19504020044
376,7,sus1a,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_6_04.bmp,6,19938652700
377,7,sus1a,f,2014,7,17,20x,3,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_3_05.bmp,3,19939998319
378,7,sus1a,f,2014,7,17,20x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_6_05.bmp,6,19938655560
379,7,sus1a,f,2014,7,17,20x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_6_06.bmp,6,20100392146
380,7,sus1a,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_3_07.bmp,3,19938576908
381,7,sus1a,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_3_08.bmp,3,19504029484
382,7,sus1a,f,2014,7,17,20x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_3_09.bmp,3,19938580618
383,7,sus1a,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_20x_6_09.bmp,6,20126681445
384,7,sus1a,f,2014,7,17,40x,1,null,Gamophyceae,null,Filamentous green algae,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_4_09.bmp,4,19505694823
385,7,sus1a,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_6_09.bmp,6,20100401016
386,7,sus1a,f,2014,7,17,40x,3,null,null,null,Blue-green algae (cyanobacteria),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_9_09.bmp,9,20132204481
387,7,sus1a,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_3_00.bmp,3,20126686615
388,7,sus1a,f,2014,7,17,40x,3,null,null,null,Blue-green algae (cyanobacteria),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_9_01.bmp,9,20132207771
389,7,sus1a,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_6_02.bmp,6,20118668082
390,7,sus1a,f,2014,7,17,40x,1,null,null,null,Blue-green algae (cyanobacteria),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_9_02.bmp,9,19938674100
391,7,sus1a,f,2014,7,17,40x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_3_03.bmp,3,19504043874
392,7,sus1a,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_6_03.bmp,6,20118672802
393,7,sus1a,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_3_05.bmp,3,19938597198
394,7,sus1a,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_3_06.bmp,3,20132216461
395,7,sus1a,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_2_07.bmp,2,20100415706
396,7,sus1a,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_3_07.bmp,3,20118678812
397,7,sus1a,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_6_07.bmp,6,20118680552
398,7,sus1a,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_3_08.bmp,3,20132222811
399,7,sus1a,f,2014,7,17,40x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1a_2014_7_17_40x_6_08.bmp,6,20100421846
400,7,sus1b,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_2_00.bmp,2,19938689550
401,7,sus1b,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_3_00.bmp,3,19504058874
402,7,sus1b,f,2014,7,17,10x,5,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_6_00.bmp,6,20132228191
403,7,sus1b,f,2014,7,17,10x,4,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_6_01.bmp,6,19505723163
404,7,sus1b,f,2014,7,17,10x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_6_02.bmp,6,20132231371
405,7,sus1b,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_3_03.bmp,3,19938614928
406,7,sus1b,f,2014,7,17,10x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_6_03.bmp,6,20118693822
407,7,sus1b,f,2014,7,17,10x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_8_03.bmp,8,20100433006
408,7,sus1b,f,2014,7,17,10x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_3_04.bmp,3,19505729833
409,7,sus1b,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_2_05.bmp,2,19505731433
410,7,sus1b,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_3_06.bmp,3,20118699422
411,7,sus1b,f,2014,7,17,10x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_6_06.bmp,6,19938705870
412,7,sus1b,f,2014,7,17,10x,4,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_6_07.bmp,6,19505735603
413,7,sus1b,f,2014,7,17,10x,1,null,null,null,Blue-green algae (cyanobacteria),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_9_07.bmp,9,19940051039
414,7,sus1b,f,2014,7,17,10x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_6_08.bmp,6,19504077154
415,7,sus1b,f,2014,7,17,10x,1,null,Gamophyceae,null,Filamentous green algae,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_10x_4_10.bmp,4,19938712290
416,7,sus1b,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_3_00.bmp,3,20100445806
417,7,sus1b,f,2014,7,17,20x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_6_01.bmp,6,20126731715
418,7,sus1b,f,2014,7,17,20x,1,null,Gamophyceae,null,Filamentous green algae,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_4_02.bmp,4,20126732895
419,7,sus1b,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_2_03.bmp,2,19505746733
420,7,sus1b,f,2014,7,17,20x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_6_03.bmp,6,20132254551
421,7,sus1b,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_3_04.bmp,3,19505749273
422,7,sus1b,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_6_04.bmp,6,20126738385
423,7,sus1b,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_3_05.bmp,3,19938724220
424,7,sus1b,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_6_05.bmp,6,20126742565
425,7,sus1b,f,2014,7,17,20x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_8_05.bmp,8,19938727220
426,7,sus1b,f,2014,7,17,20x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_8_06.bmp,8,19505756993
427,7,sus1b,f,2014,7,17,20x,1,null,null,null,Blue-green algae (cyanobacteria),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_9_06.bmp,9,19940071879
428,7,sus1b,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_3_08.bmp,3,19938731380
429,7,sus1b,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_20x_6_09.bmp,6,19938732680
430,7,sus1b,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_6_00.bmp,6,19938651988
431,7,sus1b,f,2014,7,17,40x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_3_01.bmp,3,20126752545
432,7,sus1b,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_8_01.bmp,8,19940078839
433,7,sus1b,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_2_02.bmp,2,19504104874
434,7,sus1b,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_6_02.bmp,6,19504106104
435,7,sus1b,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_2_03.bmp,2,19505770313
436,7,sus1b,f,2014,7,17,40x,3,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_3_03.bmp,3,19504109304
437,7,sus1b,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_8_03.bmp,8,20118739232
438,7,sus1b,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_3_04.bmp,3,19504111924
439,7,sus1b,f,2014,7,17,40x,3,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_3_05.bmp,3,19938664908
440,7,sus1b,f,2014,7,17,40x,2,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_8_05.bmp,8,19938749070
441,7,sus1b,f,2014,7,17,40x,1,null,Gamophyceae,null,Filamentous green algae,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_4_06.bmp,4,19505779143
442,7,sus1b,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_6_06.bmp,6,20132287231
443,7,sus1b,f,2014,7,17,40x,1,null,Gamophyceae,null,Filamentous green algae,/Users/maxcaplow/Desktop/images/7_sus1b_2014_7_17_40x_4_07.bmp,4,19938753220
444,7,sus1c,f,2014,7,17,10x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_3_00.bmp,3,20126771995
445,7,sus1c,f,2014,7,17,10x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_00.bmp,6,20126774015
446,7,sus1c,f,2014,7,17,10x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_01.bmp,6,19504123714
447,7,sus1c,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_2_02.bmp,2,20100492456
448,7,sus1c,f,2014,7,17,10x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_03.bmp,6,20118757482
449,7,sus1c,f,2014,7,17,10x,1,Amoebina,Sacrodina,null,Amoeba,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_7_03.bmp,7,19938680588
450,7,sus1c,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_3_04.bmp,3,20100498076
451,7,sus1c,f,2014,7,17,10x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_04.bmp,6,19938684008
452,7,sus1c,f,2014,7,17,10x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_8_04.bmp,8,19938768320
453,7,sus1c,f,2014,7,17,10x,1,null,Gamophyceae,null,Filamentous green algae,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_4_05.bmp,4,19940110859
454,7,sus1c,f,2014,7,17,10x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_05.bmp,6,20118765882
455,7,sus1c,f,2014,7,17,10x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_3_06.bmp,3,20126789505
456,7,sus1c,f,2014,7,17,10x,3,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_06.bmp,6,19938690688
457,7,sus1c,f,2014,7,17,10x,2,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_8_06.bmp,8,20132310191
458,7,sus1c,f,2014,7,17,10x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_07.bmp,6,19504142054
459,7,sus1c,f,2014,7,17,10x,4,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_08.bmp,6,19938694858
460,7,sus1c,f,2014,7,17,10x,4,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_10x_6_09.bmp,6,19938696488
461,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_00.bmp,3,20132315791
462,7,sus1c,f,2014,7,17,20x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_8_00.bmp,8,20100514386
463,7,sus1c,f,2014,7,17,20x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_01.bmp,3,20132318721
464,7,sus1c,f,2014,7,17,20x,4,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_6_01.bmp,6,19940125669
465,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_2_02.bmp,2,19505814643
466,7,sus1c,f,2014,7,17,20x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_02.bmp,3,20132323681
467,7,sus1c,f,2014,7,17,20x,2,null,Gamophyceae,null,Filamentous green algae,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_4_02.bmp,4,19505818533
468,7,sus1c,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_6_02.bmp,6,19505819893
469,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_2_03.bmp,2,19938792000
470,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_03.bmp,3,19938793310
471,7,sus1c,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_6_03.bmp,6,19938712268
472,7,sus1c,f,2014,7,17,20x,2,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_8_03.bmp,8,19938713788
473,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_04.bmp,3,19938715098
474,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_05.bmp,3,20132335201
475,7,sus1c,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_6_05.bmp,6,19940191659
476,7,sus1c,f,2014,7,17,20x,2,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_8_05.bmp,8,20118846292
477,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (with flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_2_06.bmp,2,19505881413
478,7,sus1c,f,2014,7,17,20x,2,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_6_07.bmp,6,20132388991
479,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_08.bmp,3,20126870815
480,7,sus1c,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_6_08.bmp,6,19940198239
481,7,sus1c,f,2014,7,17,20x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_3_09.bmp,3,19940199549
482,7,sus1c,f,2014,7,17,20x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_20x_6_09.bmp,6,19505887943
483,7,sus1c,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_6_00.bmp,6,19505889343
484,7,sus1c,f,2014,7,17,40x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_3_01.bmp,3,19505954053
485,7,sus1c,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_01.bmp,8,20126941675
486,7,sus1c,f,2014,7,17,40x,2,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_02.bmp,8,19940268429
487,7,sus1c,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_6_03.bmp,6,19505958303
488,7,sus1c,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_03.bmp,8,20126946465
489,7,sus1c,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_3_04.bmp,3,19938930650
490,7,sus1c,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_6_04.bmp,6,20132467871
491,7,sus1c,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_04.bmp,8,20126950885
492,7,sus1c,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_6_05.bmp,6,20126952595
493,7,sus1c,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_05.bmp,8,20118932732
494,7,sus1c,f,2014,7,17,40x,1,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_3_06.bmp,3,20100671766
495,7,sus1c,f,2014,7,17,40x,2,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_06.bmp,8,19504304434
496,7,sus1c,f,2014,7,17,40x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_3_07.bmp,3,20100674606
497,7,sus1c,f,2014,7,17,40x,1,null,Bacillariophyceae,null,Diatoms,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_6_07.bmp,6,19938860168
498,7,sus1c,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_07.bmp,8,20132478911
499,7,sus1c,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_08.bmp,8,19940287729
500,7,sus1c,f,2014,7,17,40x,2,null,Chlorophyceae,null,Green algae (no flagella),/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_3_09.bmp,3,19938946550
501,7,sus1c,f,2014,7,17,40x,1,Heliozoea,Sacrodina,null,Heliozoans,/Users/maxcaplow/Desktop/images/7_sus1c_2014_7_17_40x_8_09.bmp,8,20118972022
